x,y,z,label
-456.17877197265625,-775.6414794921875,149.2583465576172,A
128.09841918945312,-892.3325805664062,171.03485107421875,A
-122.86092376708984,-902.5783081054688,119.85286712646484,A
-40.08623123168945,-873.1608276367188,139.69590759277344,A
-1166.50927734375,-826.686279296875,12.15280532836914,A
-1204.075927734375,-691.5872802734375,51.63767623901367,A
-1630.92138671875,-706.5797119140625,74.92192840576172,A
-1082.250244140625,-726.2686157226562,8.576738357543945,A
-2458.53271484375,-685.8870849609375,-24.94416046142578,A
-1181.0599365234375,-666.8991088867188,0.95658940076828,A
-1921.8511962890625,-706.8659057617188,-32.073402404785156,A
-1676.8931884765625,-604.4745483398438,-93.09996032714844,A
-2188.533447265625,-632.8128662109375,-28.739776611328125,A
-2785.930419921875,-658.085693359375,-132.76199340820312,A
-1997.12646484375,-665.7325439453125,-68.74268341064453,A
-2279.366455078125,-623.2787475585938,-134.01547241210938,A
-1184.3291015625,-618.5352172851562,-84.43431854248047,A
-1796.0799560546875,-543.0882568359375,-110.71427917480469,A
-2301.8837890625,-545.144775390625,-133.40586853027344,A
-2572.177978515625,-614.9176635742188,-160.4198455810547,A
-1306.0391845703125,-534.8143310546875,-92.32179260253906,A
-1381.2635498046875,-543.6556396484375,-196.16790771484375,A
-2613.370849609375,-578.9810180664062,-197.024169921875,A
-2698.584716796875,-542.2933959960938,-221.68820190429688,A
-2236.150634765625,-632.1177368164062,-203.01025390625,A
5016.35302734375,-254.0186004638672,-14.067127227783203,A
5064.0615234375,-158.67030334472656,11.887908935546875,A
4145.7490234375,-512.3873291015625,80.81495666503906,A
3791.8310546875,-603.703369140625,98.36332702636719,A
3141.5029296875,-730.7969970703125,138.9201202392578,A
3143.0908203125,-901.1521606445312,133.83824157714844,A
1946.8870849609375,-885.3567504882812,200.9050750732422,A
2329.459716796875,-790.734375,167.46102905273438,A
2821.491943359375,-837.6141967773438,179.2888641357422,A
3829.818359375,-486.71923828125,61.34981918334961,A
3891.1083984375,-515.4370727539062,96.43284606933594,A
4402.275390625,-398.5173034667969,59.465702056884766,A
4299.6591796875,-522.1611938476562,124.99637603759766,A
4080.037841796875,-415.72454833984375,72.24956512451172,A
3712.59765625,-466.8296813964844,105.6435317993164,A
3950.004638671875,-590.7706298828125,170.57882690429688,A
3115.75927734375,-698.2536010742188,169.81500244140625,A
3128.421875,-698.802978515625,145.7904052734375,A
2202.282470703125,-750.1287841796875,153.42247009277344,A
2257.953125,-837.7819213867188,135.296875,A
3084.45361328125,-786.126953125,120.63613891601562,A
2743.2314453125,-780.7745361328125,155.9047393798828,A
2487.816162109375,-870.1904907226562,166.27407836914062,A
4146.5380859375,-592.2711791992188,90.08846282958984,A
3773.62158203125,-678.0830078125,117.0540542602539,A
3318.219482421875,-614.0389404296875,127.0464096069336,A
2773.265869140625,-638.8755493164062,91.82012939453125,A
1926.30224609375,-850.9237060546875,162.71571350097656,A
2140.59423828125,-830.1749877929688,189.393798828125,A
2903.96240234375,-607.3890380859375,131.16961669921875,A
2535.652587890625,-855.22265625,380.6778259277344,A
3178.94482421875,-630.559814453125,155.03260803222656,A
3338.62353515625,-696.6681518554688,174.29527282714844,A
2685.7041015625,-806.0146484375,150.26016235351562,A
3229.178955078125,-700.608154296875,74.59992218017578,A
3418.019775390625,-839.9953002929688,173.7387237548828,A
3601.200927734375,-701.8526000976562,167.84494018554688,A
3278.969482421875,-764.2496948242188,160.91065979003906,A
2347.815673828125,-805.2307739257812,177.7417449951172,A
3672.529296875,-672.1268310546875,131.77650451660156,A
2842.351806640625,-705.4860229492188,133.22314453125,A
1360.5760498046875,-748.7514038085938,142.68435668945312,A
1857.68701171875,-878.7521362304688,168.91075134277344,A
1793.2864990234375,-955.6221923828125,210.27304077148438,A
1068.6944580078125,-998.9359741210938,219.4978485107422,A
1317.2060546875,-906.1748657226562,193.959228515625,A
2442.080078125,-884.3930053710938,196.5098114013672,A
2475.876220703125,-872.0064697265625,186.83319091796875,A
2150.382080078125,-842.0784301757812,173.7147979736328,A
2190.211669921875,-874.6918334960938,169.45294189453125,A
1334.51318359375,-864.7756958007812,156.87548828125,A
2238.4931640625,-898.49755859375,173.21299743652344,A
650.9971923828125,-959.3357543945312,190.8117218017578,A
1772.6632080078125,-850.6743774414062,131.03073120117188,A
1662.733154296875,-946.9891967773438,193.30108642578125,A
1422.891845703125,-976.2047729492188,211.59657287597656,A
1524.736328125,-868.8260498046875,144.08384704589844,A
1719.410888671875,-937.3898315429688,208.98985290527344,A
911.3446655273438,-796.9014892578125,112.43708801269531,A
1428.20947265625,-988.138916015625,174.38807678222656,A
1341.38330078125,-979.6657104492188,200.64370727539062,A
509.24609375,-994.464599609375,166.86026000976562,A
1725.88037109375,-1077.564208984375,292.6897277832031,A
2091.80517578125,-985.3989868164062,225.35333251953125,A
2232.1708984375,-921.052490234375,190.72747802734375,A
1723.76953125,-965.2334594726562,181.32562255859375,A
1717.4898681640625,-862.6923828125,133.47711181640625,A
2908.338623046875,-889.795654296875,225.3029327392578,A
2279.970703125,-925.6739501953125,215.34243774414062,A
3668.26123046875,-731.8353271484375,166.40771484375,A
2500.294677734375,-815.0797729492188,159.9451446533203,A
2675.112060546875,-852.3449096679688,178.64511108398438,A
2855.9130859375,-833.48828125,107.21890258789062,A
2116.48681640625,-837.7559204101562,173.71434020996094,A
870.3153686523438,-1019.7396850585938,172.7827606201172,A
1377.9478759765625,-1085.8143310546875,220.3704833984375,A
784.478271484375,-989.8195190429688,167.728759765625,A
732.4064331054688,-1005.9515380859375,141.1697540283203,A
658.9188232421875,-939.59423828125,177.12078857421875,A
467.6703796386719,-985.8768310546875,148.16001892089844,A
1712.941650390625,-923.1580200195312,131.478271484375,A
1213.9591064453125,-1003.0973510742188,186.41859436035156,A
1550.6883544921875,-1014.0689086914062,204.29457092285156,A
1431.4102783203125,-931.1177978515625,156.06414794921875,A
1462.3699951171875,-949.3546752929688,147.68899536132812,A
1713.7978515625,-808.0283813476562,147.30108642578125,A
1634.93115234375,-861.8923950195312,140.7266845703125,A
1718.7821044921875,-937.9407348632812,160.02162170410156,A
973.3558349609375,-969.924072265625,177.39317321777344,A
1178.6058349609375,-966.6721801757812,128.72593688964844,A
1662.70849609375,-913.7652587890625,143.77377319335938,A
796.96240234375,-1002.3530883789062,146.73135375976562,A
1329.85986328125,-935.5428466796875,136.55126953125,A
2167.525390625,-923.02978515625,165.5831756591797,A
989.3252563476562,-951.3101196289062,190.8541259765625,A
762.2783813476562,-908.12060546875,157.63999938964844,A
2185.455322265625,-916.8253173828125,178.0928497314453,A
1499.681396484375,-1011.3630981445312,165.8639678955078,A
1323.2366943359375,-959.0634765625,175.5444793701172,A
1326.6392822265625,-944.1182250976562,157.25991821289062,A
-6207.41943359375,635.196533203125,-157.6173553466797,A
-6209.9775390625,608.808349609375,-206.33982849121094,A
-5679.85791015625,480.3559875488281,-110.37061309814453,A
-4215.361328125,179.64846801757812,34.717926025390625,A
-4852.8232421875,79.00830841064453,-0.24773867428302765,A
-4441.1015625,-95.0021743774414,22.462717056274414,A
-4504.177734375,-165.93911743164062,11.357420921325684,A
-5759.6650390625,-48.0229606628418,-95.98220825195312,A
-6040.14306640625,9.005553245544434,-126.54811096191406,A
-5758.22119140625,-54.265724182128906,-158.4397735595703,A
-5752.93994140625,30.362430572509766,-191.10157775878906,A
-6023.8251953125,113.94002532958984,-187.74713134765625,A
-6164.75048828125,208.6839599609375,-140.9445037841797,A
-6127.22998046875,195.79490661621094,-169.49574279785156,A
-6091.197265625,153.75747680664062,-179.5886993408203,A
-6549.6337890625,145.31546020507812,-285.68841552734375,A
-7170.63330078125,303.2849426269531,-269.9368896484375,A
-6686.8154296875,244.11532592773438,-202.98703002929688,A
-6042.2314453125,132.29745483398438,-200.46841430664062,A
-6390.205078125,153.94097900390625,-223.69573974609375,A
-6050.52978515625,156.5198974609375,-187.20477294921875,A
-6005.5908203125,187.5659637451172,-169.70687866210938,A
-6307.37548828125,286.8807373046875,-250.3253173828125,A
-6574.7861328125,361.9081115722656,-230.5487823486328,A
-6550.0087890625,376.6943054199219,-231.70346069335938,A
-6267.61572265625,367.38409423828125,-180.92343139648438,A
-5822.470703125,358.6190185546875,-190.0435333251953,A
-6159.6337890625,388.5271301269531,-226.6807861328125,A
-6092.8701171875,384.5633544921875,-223.36767578125,A
-6096.8076171875,327.3621520996094,-224.85726928710938,A
-5990.423828125,255.31216430664062,-318.17742919921875,A
-5167.8056640625,220.99671936035156,-305.3550109863281,A
-4735.0048828125,144.7064208984375,-278.967529296875,A
-3972.049560546875,25.84173583984375,-180.2872772216797,A
-3604.87548828125,-68.8601303100586,-114.37194061279297,A
-3991.732421875,-94.20893096923828,-268.8941955566406,A
-3273.471923828125,-260.6010437011719,-142.79074096679688,A
-2482.218505859375,-429.7940368652344,-36.815486907958984,A
-2534.50537109375,-373.81781005859375,-72.04147338867188,A
-2321.85498046875,-368.97955322265625,-154.98995971679688,A
-2200.14013671875,-430.4797058105469,-185.10325622558594,A
-2039.6640625,-532.6317749023438,-230.82577514648438,A
-1791.8177490234375,-758.9320068359375,-168.91282653808594,A
-1873.2177734375,-733.1372680664062,-224.2276153564453,A
-726.3506469726562,-831.378662109375,-127.82357788085938,A
-1429.08544921875,-658.6788330078125,-122.25442504882812,A
-1054.14453125,-662.6964111328125,-58.713741302490234,A
-581.2963256835938,-764.503173828125,79.07402038574219,A
-921.7311401367188,-781.4376831054688,95.18052673339844,A
-413.4684753417969,-747.7718505859375,103.68492889404297,A
-148.16372680664062,-794.6571655273438,110.3466567993164,A
37.183895111083984,-685.5345458984375,7.703550815582275,A
-310.8547668457031,-726.103515625,-74.06240844726562,A
-788.642822265625,-623.4605102539062,-149.08836364746094,A
-1231.769287109375,-480.5227355957031,-303.4582824707031,A
-883.1033935546875,-452.42669677734375,-262.7283020019531,A
-1264.6446533203125,-517.9121704101562,-204.41070556640625,A
-1378.8011474609375,-475.1177978515625,-118.13854217529297,A
-1916.873046875,-491.9927673339844,-208.43368530273438,A
-2861.4765625,-395.9869079589844,-357.73797607421875,A
-2647.052978515625,-360.9012756347656,-347.8671569824219,A
-2541.242919921875,-380.0660705566406,-330.0426940917969,A
-3270.630615234375,-296.2598876953125,-385.9947509765625,A
862.81396484375,-264.38397216796875,7.223158836364746,A
-1239.738525390625,23.415386199951172,-95.55245971679688,A
-74.57884979248047,-222.6865692138672,-42.09777069091797,A
190.85536193847656,-363.8576965332031,31.271080017089844,A
-2299.115966796875,27.583465576171875,-65.17185974121094,A
-1354.4429931640625,-52.889434814453125,-63.264915466308594,A
-49.60672378540039,-170.67987060546875,-32.070640563964844,A
-2055.381591796875,38.76011276245117,-133.17025756835938,A
-1782.6368408203125,48.661712646484375,-58.10860824584961,A
295.8248596191406,-136.85401916503906,0.8246641159057617,A
-1950.9052734375,121.39567565917969,-145.48931884765625,A
-578.8006591796875,-34.07597732543945,-41.20976257324219,A
2646.656005859375,-161.201904296875,95.33324432373047,A
2873.239501953125,-208.87547302246094,96.10749816894531,A
2766.0615234375,-140.20281982421875,93.42063903808594,A
2057.597900390625,-221.4032440185547,118.57955169677734,A
2251.2841796875,-165.94346618652344,112.19280242919922,A
2039.7108154296875,-66.2273941040039,77.31727600097656,A
1412.327392578125,35.282073974609375,129.470703125,A
1222.114501953125,38.56193923950195,34.913368225097656,A
1071.3206787109375,46.68925094604492,17.218578338623047,A
1407.567138671875,44.58429718017578,-79.6360855102539,A
924.9368286132812,130.0859375,-26.279315948486328,A
963.1879272460938,166.0529022216797,-97.93141174316406,A
769.3250732421875,98.15039825439453,-90.34030151367188,A
961.1441650390625,29.4296932220459,-102.47174835205078,A
1381.9947509765625,13.857734680175781,-151.49903869628906,A
1246.0068359375,-16.01980209350586,-168.3843231201172,A
805.0590209960938,45.943809509277344,-185.10812377929688,A
1191.812255859375,-24.05388832092285,-169.9556427001953,A
897.7130126953125,-33.47654342651367,-128.75839233398438,A
880.90478515625,71.17109680175781,-142.50299072265625,A
984.3909301757812,63.3510627746582,-137.81369018554688,A
952.5991821289062,61.464698791503906,-199.44813537597656,A
1100.657958984375,-47.025482177734375,-142.3968505859375,A
589.1918334960938,57.989227294921875,-263.90301513671875,A
426.2150573730469,1.9915145635604858,-221.317626953125,A
678.1305541992188,-86.9970932006836,-217.99632263183594,A
793.0009765625,-213.62400817871094,-232.76536560058594,A
-299.9975280761719,-370.8450927734375,-336.56451416015625,A
840.3727416992188,-481.3739318847656,-197.19549560546875,A
1238.585205078125,-490.7250671386719,-129.26876831054688,A
1263.8463134765625,-466.58819580078125,-20.37790298461914,A
-3429.079833984375,152.8775177001953,-30.445913314819336,A
-2496.839111328125,150.0698699951172,-16.043296813964844,A
-2064.42236328125,-18.168983459472656,-91.14412689208984,A
-3349.420654296875,200.64761352539062,41.274009704589844,A
-1985.3033447265625,-94.86021423339844,-77.97212219238281,A
-3232.9638671875,144.18772888183594,82.57466888427734,A
-3226.8671875,-21.83732032775879,-112.9583740234375,A
-3768.68701171875,173.49774169921875,92.68701171875,A
-2127.625244140625,8.72402286529541,-180.21395874023438,A
336.5642395019531,-117.03180694580078,-121.78541564941406,A
-125.2902603149414,-69.74335479736328,-174.47073364257812,A
313.1083984375,-202.05438232421875,-126.70477294921875,A
827.7438354492188,-239.13844299316406,-83.59526062011719,A
793.3255004882812,-264.4709167480469,-58.15673828125,A
1430.7523193359375,-223.34298706054688,1.9830973148345947,A
1693.947998046875,-184.7620391845703,-63.84723663330078,A
2012.361328125,-292.5764465332031,10.954384803771973,A
1725.19677734375,-319.4928283691406,-48.463443756103516,A
1772.46826171875,-278.0921936035156,-78.11839294433594,A
2386.044189453125,-282.8941345214844,16.12314796447754,A
2253.75244140625,-273.2938537597656,1.1367024183273315,A
2135.20556640625,-221.68797302246094,-24.610166549682617,A
1734.6895751953125,-171.7638702392578,-70.22492218017578,A
807.1297607421875,-83.01473999023438,-230.7461395263672,A
1284.5400390625,-189.92434692382812,-128.52267456054688,A
1643.0091552734375,-134.92630004882812,-69.96038818359375,A
2170.96923828125,-106.1585922241211,-49.58268356323242,A
1310.3116455078125,-195.102294921875,-113.1033935546875,A
1981.9481201171875,-227.94578552246094,-29.11000633239746,A
1553.89208984375,-247.55857849121094,-100.74231719970703,A
1368.163818359375,-195.8070068359375,-135.0736541748047,A
1797.720703125,-217.48414611816406,-99.65277099609375,A
1818.472412109375,-147.74594116210938,-107.67606353759766,A
2546.3212890625,-310.7359313964844,-1.2440645694732666,A
1680.4412841796875,-245.01101684570312,-85.93792724609375,A
1451.421630859375,-276.795166015625,-153.45071411132812,A
1175.59814453125,-194.24307250976562,-198.87847900390625,A
1460.6141357421875,-244.8697052001953,-104.55965423583984,A
1204.324462890625,-246.6143798828125,-176.75726318359375,A
1290.07861328125,-287.7522277832031,-134.9412384033203,A
1192.95361328125,-146.02267456054688,-232.85133361816406,A
976.43115234375,-180.8547821044922,-190.20693969726562,A
845.5234985351562,-168.02645874023438,-194.2926788330078,A
1009.5097045898438,-129.82835388183594,-196.66033935546875,A
860.8244018554688,-147.21109008789062,-196.40419006347656,A
278.046875,-181.66957092285156,-203.06735229492188,A
782.1832885742188,-176.1866912841797,-172.2443084716797,A
574.0307006835938,-174.23379516601562,-170.49818420410156,A
1116.352294921875,-198.1805419921875,-111.19075775146484,A
464.4362487792969,-218.32928466796875,-96.61502075195312,A
624.4317626953125,-135.61172485351562,-93.02224731445312,A
302.4222412109375,-228.2117462158203,-22.264013290405273,A
540.9210205078125,-302.431396484375,18.686613082885742,A
698.5836181640625,-331.2223815917969,52.328880310058594,A
391.691162109375,-238.61634826660156,59.5667839050293,A
845.4329833984375,-248.18701171875,150.52908325195312,A
1172.4716796875,-369.6782531738281,195.15106201171875,A
-2.100651979446411,-928.3727416992188,121.55133056640625,A
-830.0227661132812,-649.61865234375,64.82067108154297,A
-811.5283813476562,-637.8036499023438,54.21928405761719,A
-1092.5203857421875,-647.2984619140625,49.09560775756836,A
-550.4512329101562,-597.3802490234375,73.87879943847656,A
-85.34305572509766,-587.051025390625,164.11050415039062,A
-116.21220397949219,-707.6365356445312,81.04780578613281,A
-695.0977172851562,-786.3243408203125,79.27098846435547,A
-1184.938720703125,-672.3262329101562,65.37447357177734,A
-734.903076171875,-767.7318725585938,76.45686340332031,A
-245.6212921142578,-591.673828125,70.74378967285156,A
159.4374237060547,-782.11962890625,63.801307678222656,A
-1288.43310546875,-643.4321899414062,50.612735748291016,A
-1385.3951416015625,-742.8566284179688,63.84098434448242,A
-911.1929321289062,-719.4848022460938,70.18814086914062,A
-1478.4803466796875,-634.4408569335938,33.7229118347168,A
-1022.931884765625,-653.2837524414062,122.07775115966797,A
-33.2818717956543,-712.01123046875,151.8452911376953,A
-648.4802856445312,-609.7294921875,87.84109497070312,A
-1187.31884765625,-578.891357421875,84.14167022705078,A
-1225.748291015625,-658.7161254882812,80.46808624267578,A
-894.3826293945312,-531.8565063476562,126.57820892333984,A
-614.3987426757812,-601.7008666992188,135.16265869140625,A
-1326.9638671875,-609.240966796875,56.25214385986328,A
-1822.901123046875,-575.2883911132812,22.093971252441406,A
-1421.8798828125,-530.59619140625,-12.811034202575684,A
-1784.3126220703125,-410.2046203613281,-47.49031066894531,A
-2220.5283203125,-418.6380615234375,-21.07468032836914,A
-2767.3134765625,-280.26031494140625,-89.48733520507812,A
-2262.303466796875,-368.1940612792969,-26.238893508911133,A
-2476.0087890625,-311.4529724121094,-77.54313659667969,A
-3707.668701171875,-180.12167358398438,-164.81346130371094,A
-1944.9112548828125,-398.3251953125,2.10005259513855,A
-1940.9005126953125,-415.5445861816406,-61.1138801574707,A
-2627.4453125,-169.80865478515625,-156.4969482421875,A
-2462.67822265625,-199.80966186523438,-142.75498962402344,A
-2717.186767578125,-318.41656494140625,-128.8643798828125,A
-2601.190185546875,-418.0104064941406,-94.29924011230469,A
-2819.121826171875,-339.06341552734375,-78.118896484375,A
-2079.18896484375,-364.05438232421875,10.153953552246094,A
-1763.05224609375,-428.608154296875,-42.80097198486328,A
-1816.9342041015625,-517.8684692382812,-4.4455037117004395,A
-1994.4552001953125,-572.691650390625,-63.28530502319336,A
-2080.41015625,-556.3888549804688,59.55257034301758,A
-1914.9825439453125,-525.2969970703125,9.530949592590332,A
-1885.0648193359375,-520.1758422851562,-11.59500503540039,A
-1934.6728515625,-528.4380493164062,-22.835132598876953,A
-1103.2447509765625,-582.3225708007812,107.14313507080078,A
-673.0650024414062,-679.166015625,215.29664611816406,A
-583.6124877929688,-637.8900756835938,122.02625274658203,A
364.731689453125,-577.6948852539062,196.22267150878906,A
-1575.8294677734375,-533.3309936523438,27.591419219970703,A
-2252.698974609375,-295.5683288574219,-76.37310028076172,A
-1202.334228515625,-397.70904541015625,103.53884887695312,A
-510.6720275878906,-376.17193603515625,172.7537078857422,A
-950.3358154296875,-515.5936889648438,123.63529968261719,A
-1842.2568359375,-358.3603515625,66.54466247558594,A
-1283.644775390625,-458.0386962890625,185.07952880859375,A
-1349.5447998046875,-488.6971130371094,135.6725616455078,A
-1960.6297607421875,-413.8944091796875,170.0574188232422,A
-1335.0511474609375,-453.27276611328125,126.09298706054688,A
-1210.8870849609375,-498.3794860839844,262.6666259765625,A
-928.0318603515625,-570.1337890625,279.4029541015625,A
-837.119873046875,-413.6983642578125,246.97216796875,A
-1788.1822509765625,-266.6647033691406,85.2840576171875,A
-2713.510009765625,-320.5791015625,8.934868812561035,A
-3575.74462890625,-226.27764892578125,9.648930549621582,A
-3771.212158203125,-285.6775207519531,-150.6808624267578,A
-3593.949951171875,-223.84632873535156,-11.75085735321045,A
-3734.047607421875,-60.46421813964844,26.642574310302734,A
-3670.59033203125,-158.3716278076172,58.91071319580078,A
-3490.11083984375,-241.41184997558594,17.186752319335938,A
-3442.369384765625,-129.88845825195312,20.591482162475586,A
-3757.244140625,-193.34951782226562,-75.20453643798828,A
-2170.740966796875,-392.51239013671875,125.7385482788086,A
-2398.333984375,-242.24803161621094,92.22344207763672,A
-3992.90625,-177.7398223876953,-138.2886199951172,A
-3761.6845703125,-209.1455535888672,-16.221017837524414,A
-4028.729736328125,-38.57609939575195,-60.90884017944336,A
-2449.4267578125,-191.34298706054688,210.37185668945312,A
-2275.042236328125,-194.0343017578125,141.7853240966797,A
-2617.26318359375,-294.5745849609375,72.54734802246094,A
-2015.1455078125,-251.9514923095703,214.83111572265625,A
-2298.816162109375,-166.35105895996094,198.4239501953125,A
-2122.87744140625,-217.23153686523438,175.95883178710938,A
-2221.35009765625,-362.6573791503906,99.66154479980469,A
-2118.994384765625,-318.9744873046875,31.351686477661133,A
-1525.5164794921875,-422.2429504394531,62.25471878051758,A
-420.5787353515625,-426.6680908203125,151.3446807861328,A
-1127.83642578125,-415.4891052246094,32.64883804321289,A
-736.8008422851562,-381.6889343261719,108.77686309814453,A
-1836.074951171875,-178.25953674316406,140.71498107910156,A
-1420.014404296875,-247.32821655273438,168.55267333984375,A
-680.668212890625,-296.7696533203125,181.41566467285156,A
-353.53125,-360.0435485839844,184.1516571044922,A
-440.31915283203125,-132.9581298828125,93.226806640625,A
-1658.892822265625,-196.58914184570312,81.61682891845703,A
-1174.1273193359375,-140.46392822265625,49.42428207397461,A
-602.3475952148438,-229.02760314941406,54.46771240234375,A
-303.8502197265625,-374.0814514160156,145.61483764648438,A
1382.2935791015625,-421.2489318847656,154.05667114257812,A
1666.5670166015625,-405.1021423339844,139.9679718017578,A
2295.94189453125,-405.33258056640625,160.0341796875,A
2469.09375,-427.2775573730469,176.15310668945312,A
1575.4774169921875,-529.6967163085938,159.20010375976562,A
2488.609130859375,-580.6459350585938,218.46099853515625,A
2408.54541015625,-612.7492065429688,203.01426696777344,A
2910.17333984375,-593.7396240234375,181.39842224121094,A
3391.373046875,-671.6968383789062,200.34913635253906,A
3627.7060546875,-664.6383666992188,219.45782470703125,A
2893.99755859375,-757.99365234375,231.55233764648438,A
2652.37109375,-673.2385864257812,230.58224487304688,A
3166.3466796875,-692.4163208007812,217.6326904296875,A
2879.56884765625,-700.2422485351562,230.27296447753906,A
2898.640625,-720.8817749023438,237.01022338867188,A
2963.797607421875,-688.6788330078125,221.3806915283203,A
2443.528076171875,-693.2682495117188,217.40118408203125,A
2445.86474609375,-740.8933715820312,232.51708984375,A
2426.822021484375,-691.1071166992188,187.00277709960938,A
2113.771728515625,-788.8064575195312,255.33804321289062,A
2866.1416015625,-823.7933349609375,262.15008544921875,A
2754.158203125,-853.001220703125,273.043701171875,A
3442.171142578125,-819.433837890625,253.83189392089844,A
4055.5732421875,-720.5491333007812,255.9546356201172,A
3502.81591796875,-687.1361694335938,208.18069458007812,A
3768.57763671875,-732.7467041015625,277.8768310546875,A
3971.95361328125,-862.4234619140625,297.5992736816406,A
3674.876953125,-979.8751220703125,312.81866455078125,A
4448.16015625,-918.1117553710938,274.2633972167969,A
4125.59423828125,-1163.328125,296.1906433105469,A
3522.18994140625,-1148.677001953125,298.7572326660156,A
