x,y,z,label
-81.37129211425781,63.14984893798828,-352.0177917480469,A
233.48419189453125,7.054011344909668,-385.35748291015625,A
151.7567901611328,-52.681270599365234,-387.2945861816406,A
113.52603149414062,-31.847322463989258,-266.4869079589844,A
21.26827621459961,-65.27496337890625,-321.6876220703125,A
82.42150115966797,-38.38896560668945,-369.4084777832031,A
156.9735565185547,41.06415557861328,-374.9282531738281,A
223.94395446777344,91.26698303222656,-421.7778015136719,A
267.32928466796875,34.175167083740234,-381.52301025390625,A
62.34273910522461,-21.010299682617188,-316.8060607910156,A
82.27161407470703,-35.187992095947266,-358.14300537109375,A
226.8802032470703,66.47225952148438,-499.17919921875,A
130.63438415527344,-17.855632781982422,-348.6005859375,A
152.51414489746094,-15.36507511138916,-303.2098083496094,A
236.1056365966797,30.74596405029297,-312.1207580566406,A
165.91259765625,8.849593162536621,-387.6799621582031,A
209.15684509277344,-7.757058143615723,-268.6644287109375,A
251.18731689453125,8.385169982910156,-366.32183837890625,A
40.877723693847656,-86.5551528930664,-178.7579803466797,A
134.39517211914062,-15.425251007080078,-265.3798828125,A
152.56103515625,-18.410688400268555,-331.99896240234375,A
239.58859252929688,-19.175607681274414,-380.8138122558594,A
-73.52169036865234,-97.64410400390625,-116.8315658569336,A
65.45515441894531,143.1087188720703,-404.60137939453125,A
183.9326934814453,-5.79130220413208,-402.31976318359375,A
211.4572296142578,-4.931183815002441,-354.27777099609375,A
-22.385597229003906,-107.22258758544922,-247.47015380859375,A
-32.434104919433594,-92.26206970214844,-227.99725341796875,A
279.9575500488281,75.08501434326172,-452.7408142089844,A
115.44051361083984,-83.27397918701172,-291.3658752441406,A
365.0947570800781,89.13726806640625,-390.34722900390625,A
157.41940307617188,23.59706687927246,-393.42120361328125,A
-225.31222534179688,-76.69769287109375,-144.49050903320312,A
-7.845264434814453,-49.52246856689453,-260.4027099609375,A
51.41252136230469,-71.5931167602539,-202.6238555908203,A
-28.033384323120117,-83.22515869140625,-234.95770263671875,A
-256.456298828125,-9.411858558654785,12.816725730895996,A
-343.6080627441406,-14.709654808044434,99.61222076416016,A
-224.9722442626953,-84.89954376220703,159.15036010742188,A
-200.69065856933594,36.44944381713867,213.96644592285156,A
-173.1698760986328,71.91241455078125,-23.554227828979492,A
59.794307708740234,90.42532348632812,-104.82282257080078,A
-33.790462493896484,46.396034240722656,-60.63222122192383,A
26.389753341674805,102.81074523925781,81.56218719482422,A
38.400543212890625,8.211865425109863,-88.69634246826172,A
-20.326589584350586,53.49925994873047,12.476675987243652,A
14.254786491394043,27.31641387939453,-253.19757080078125,A
-42.68730545043945,34.76384353637695,107.63844299316406,A
45.736961364746094,90.82757568359375,-147.16970825195312,A
-60.727901458740234,89.5667495727539,-8.567538261413574,A
-101.3023910522461,28.858400344848633,-93.45498657226562,A
-189.29637145996094,130.2496337890625,-85.55006408691406,A
-70.01017761230469,-20.68505096435547,45.364830017089844,A
101.45378112792969,7.3937859535217285,80.86262512207031,A
-73.42135620117188,10.138321876525879,88.54129791259766,A
52.018798828125,83.2142105102539,-29.473674774169922,A
-217.63543701171875,99.18978881835938,172.332763671875,A
136.84715270996094,26.79888153076172,48.847049713134766,A
-104.87245178222656,-9.278955459594727,-22.91193199157715,A
-11.13491439819336,23.94487762451172,-20.225357055664062,A
-112.29550170898438,-17.98282241821289,-20.549888610839844,A
118.78092956542969,7.632238388061523,-246.1836395263672,A
-135.6308135986328,11.872859954833984,90.46134185791016,A
46.441253662109375,42.406063079833984,67.83802032470703,A
22.311370849609375,64.13587188720703,-119.77367401123047,A
163.56753540039062,123.12800598144531,-167.79071044921875,A
74.04150390625,97.15848541259766,-131.0390167236328,A
116.93096923828125,123.26945495605469,73.00065612792969,A
118.32860565185547,132.22166442871094,-174.61524963378906,A
-161.8225555419922,29.732683181762695,-79.60881805419922,A
83.5392074584961,20.185997009277344,-127.48046112060547,A
19.222795486450195,-20.739891052246094,-17.393808364868164,A
-235.3690185546875,111.46021270751953,-44.49531173706055,A
122.33726501464844,23.83806610107422,35.9218864440918,A
-203.3074951171875,-2.047353506088257,91.05513763427734,A
-277.6459045410156,282.197021484375,24.111225128173828,A
-228.50071716308594,87.75593566894531,-81.59107971191406,A
-281.260986328125,131.18914794921875,48.007686614990234,A
72.4332504272461,31.506607055664062,-13.977262496948242,A
-253.3346710205078,123.45631408691406,139.4379425048828,A
-116.14881896972656,246.47686767578125,-49.465126037597656,A
-46.45684051513672,92.6821060180664,-62.62412643432617,A
129.7206573486328,67.32044982910156,113.0293197631836,A
165.04466247558594,16.301462173461914,-81.20454406738281,A
104.70762634277344,116.81017303466797,-230.0526580810547,A
132.47474670410156,14.668558120727539,-86.36065673828125,A
101.69647979736328,34.729103088378906,114.65447998046875,A
-34.12274169921875,110.84844207763672,-66.76993560791016,A
254.9576873779297,82.27799987792969,-133.25567626953125,A
84.33833312988281,34.79888153076172,1.7336064577102661,A
168.0348663330078,80.65361022949219,-151.42428588867188,A
46.39889907836914,56.44566345214844,127.38839721679688,A
9.956596374511719,15.361933708190918,-91.29360961914062,A
36.29392623901367,146.71514892578125,-167.26690673828125,A
46.4002685546875,32.65266799926758,-89.8242416381836,A
-277.2176818847656,281.7362060546875,35.68123245239258,A
-30.424541473388672,78.16413116455078,-11.66821575164795,A
-199.26629638671875,53.267250061035156,154.3776397705078,A
23.616355895996094,150.21034240722656,63.959774017333984,A
-78.1265640258789,70.65744018554688,68.45091247558594,A
-115.44798278808594,107.5825424194336,214.517333984375,A
66.83625793457031,60.841495513916016,93.08375549316406,A
-214.92657470703125,213.29641723632812,57.1158332824707,A
-82.48571014404297,52.20632553100586,139.99771118164062,A
-55.77518081665039,161.43905639648438,-51.1506233215332,A
-197.24420166015625,20.45485496520996,-20.07457733154297,A
44.598243713378906,43.09503936767578,111.79000854492188,A
-237.7488555908203,140.08206176757812,240.297607421875,A
-164.5255126953125,142.75009155273438,-2.778456687927246,A
-286.05810546875,115.86761474609375,171.239501953125,A
-222.50599670410156,128.783447265625,180.1953125,A
-79.5995101928711,-25.421871185302734,123.35879516601562,A
-101.47606658935547,150.86386108398438,-94.51161193847656,A
-117.77730560302734,106.9980697631836,167.40257263183594,A
-37.115074157714844,79.0577163696289,67.56767272949219,A
126.36189270019531,32.017391204833984,54.41312026977539,A
-174.48818969726562,78.5580062866211,-70.27119445800781,A
104.32234191894531,7.957859039306641,6.324394226074219,A
-5.973999977111816,14.679678916931152,32.99190902709961,A
26.196239471435547,-7.50774621963501,-20.688608169555664,A
-17.036264419555664,52.138824462890625,-112.08618927001953,A
110.64319610595703,13.279848098754883,19.797292709350586,A
52.377159118652344,65.08861541748047,30.761600494384766,A
94.16290283203125,77.3197250366211,0.02315739542245865,A
26.982847213745117,79.25170135498047,-20.839767456054688,A
-275.8289489746094,61.732913970947266,77.11258697509766,A
-244.0334014892578,211.46377563476562,-30.543006896972656,A
-49.2558479309082,149.70068359375,-223.00827026367188,A
-146.37796020507812,-0.3559587001800537,112.8693618774414,A
8.089258193969727,-39.0570182800293,90.82076263427734,A
-45.50090789794922,74.27546691894531,190.84890747070312,A
-62.71611022949219,0.6684910655021667,101.02458190917969,A
-67.14913940429688,123.89196014404297,177.5955047607422,A
-143.20111083984375,18.09115219116211,67.42853546142578,A
-164.2760772705078,39.3107795715332,211.24017333984375,A
15.840911865234375,31.77286720275879,158.41885375976562,A
-108.90567016601562,32.36583709716797,205.44725036621094,A
-6.501540660858154,80.97038269042969,120.41991424560547,A
-289.68902587890625,68.56947326660156,315.6573486328125,A
-169.09043884277344,8.501060485839844,190.0919647216797,A
498.8060607910156,135.63775634765625,-178.84324645996094,A
194.19888305664062,127.66633605957031,130.08932495117188,A
386.9078063964844,144.1114501953125,18.557424545288086,A
400.16973876953125,92.18437957763672,-188.88926696777344,A
301.8649597167969,42.22125244140625,-134.4812469482422,A
213.18727111816406,-1.116879940032959,23.196186065673828,A
118.9275894165039,-25.666818618774414,-52.92655563354492,A
443.2082824707031,101.94178771972656,-167.35414123535156,A
209.30947875976562,-24.958864212036133,-27.37679672241211,A
436.6330871582031,31.43653678894043,-91.41316223144531,A
357.3281555175781,-16.914682388305664,-185.23672485351562,A
355.4664306640625,66.55689239501953,-231.03182983398438,A
408.5785217285156,57.633663177490234,-60.68608474731445,A
179.01438903808594,-25.025854110717773,20.221982955932617,A
229.20651245117188,-7.818541526794434,-202.2194061279297,A
-32.82889938354492,-101.807861328125,-9.763212203979492,A
209.81134033203125,-90.94049835205078,57.613704681396484,A
361.55126953125,7.2560811042785645,39.550289154052734,A
245.08148193359375,-89.29373168945312,146.6487579345703,A
161.783447265625,-28.114944458007812,78.3238754272461,A
166.5658416748047,-34.109153747558594,31.236007690429688,A
-27.214719772338867,-82.57324981689453,58.704376220703125,A
192.37893676757812,-33.3240852355957,42.72462463378906,A
249.04652404785156,-50.49003982543945,-109.57571411132812,A
90.33100891113281,-102.62689971923828,56.49290084838867,A
308.5425109863281,-38.83074951171875,-27.606542587280273,A
297.8222351074219,-48.61268997192383,83.2509994506836,A
-11.215847969055176,-116.58252716064453,176.5946044921875,A
228.12619018554688,-38.10769271850586,-68.73760986328125,A
237.2921905517578,-128.88229370117188,-47.74041748046875,A
344.95989990234375,-27.21727752685547,-174.0731964111328,A
330.3817138671875,-97.24531555175781,-142.98902893066406,A
278.3700866699219,-70.16980743408203,-182.4415740966797,A
-6.360937118530273,-166.91053771972656,-75.73658752441406,A
62.718109130859375,-119.27774047851562,-28.328323364257812,A
-32.895408630371094,-122.32689666748047,106.65341186523438,A
311.6471252441406,-69.39957427978516,-118.50103759765625,A
-2.257533550262451,-108.46416473388672,71.9036636352539,A
91.24524688720703,-171.1888427734375,-24.267879486083984,A
150.17991638183594,-178.75704956054688,-61.655723571777344,A
46.15877914428711,-208.84405517578125,-0.48663267493247986,A
56.034149169921875,-167.63739013671875,69.62889099121094,A
90.96978759765625,-151.45298767089844,-58.471580505371094,A
-63.94717025756836,-215.23118591308594,63.078948974609375,A
-13.926165580749512,-194.11305236816406,94.7635269165039,A
-169.5369873046875,-258.5200500488281,77.300048828125,A
-240.257568359375,-235.0191650390625,38.68596267700195,A
-218.41552734375,-58.4337272644043,-61.4131965637207,A
-333.10516357421875,-169.48336791992188,11.52440357208252,A
-223.95375061035156,-249.91908264160156,137.21922302246094,A
-211.93902587890625,-292.4114990234375,35.03078079223633,A
-340.0393981933594,-219.1103515625,93.02947998046875,A
-129.70484924316406,-209.96478271484375,44.727176666259766,A
-327.39459228515625,-266.050537109375,10.930462837219238,A
-185.19932556152344,-259.14398193359375,71.41524505615234,A
-159.03269958496094,-269.63140869140625,56.950721740722656,A
-311.5439147949219,-234.8950958251953,125.57527923583984,A
-191.65200805664062,-253.76280212402344,-2.1836695671081543,A
-265.3426513671875,-327.8874206542969,53.20988082885742,A
-300.5686340332031,-198.71002197265625,40.65864181518555,A
-338.511474609375,-270.64697265625,40.81767272949219,A
-286.0723876953125,-245.13038635253906,14.184951782226562,A
-368.1125793457031,-208.27825927734375,159.9746856689453,A
-272.4287414550781,-261.4996032714844,-45.804107666015625,A
-260.0158996582031,-159.03729248046875,-62.60527038574219,A
-259.43994140625,-168.28591918945312,-55.86082458496094,A
441.682373046875,68.96249389648438,-348.3479309082031,A
350.4866943359375,118.38059997558594,-174.2555694580078,A
254.50473022460938,115.08745574951172,-284.2843017578125,A
333.00579833984375,93.2139892578125,-369.1766357421875,A
254.38958740234375,60.83625793457031,-287.57275390625,A
281.2315979003906,36.76021194458008,-287.0553283691406,A
267.18402099609375,50.14370346069336,-143.17332458496094,A
215.91690063476562,75.4892578125,-35.06644821166992,A
363.02679443359375,70.09193420410156,-2.52227783203125,A
284.0505676269531,60.7316780090332,-115.92353820800781,A
300.4674377441406,96.9780044555664,-59.87600326538086,A
148.46099853515625,73.5263442993164,-113.8243408203125,A
276.6390075683594,94.56624603271484,-191.86119079589844,A
497.27105712890625,82.29896545410156,-195.3451690673828,A
362.8382263183594,129.0444793701172,-175.5970001220703,A
217.56048583984375,82.71099090576172,45.84198760986328,A
245.93948364257812,103.52660369873047,-102.0414810180664,A
367.6671447753906,100.48079681396484,-216.98538208007812,A
357.128662109375,87.78202819824219,-173.59918212890625,A
225.5806884765625,154.7874755859375,-184.21017456054688,A
248.64158630371094,89.94306182861328,-193.62374877929688,A
373.1064758300781,154.80523681640625,-298.08380126953125,A
247.93228149414062,79.69213104248047,-53.0344352722168,A
432.25115966796875,103.69404602050781,-77.95574188232422,A
272.3663024902344,125.06725311279297,-244.747802734375,A
356.2083435058594,93.4822998046875,-87.67279052734375,A
261.1810302734375,81.69859313964844,-99.02434539794922,A
289.9518737792969,135.14967346191406,-177.6451873779297,A
253.35763549804688,102.46674346923828,-232.63558959960938,A
263.79522705078125,84.90496063232422,-73.9776611328125,A
321.53253173828125,98.99616241455078,-166.30331420898438,A
335.0121765136719,97.79301452636719,-132.59353637695312,A
282.26409912109375,38.943885803222656,-143.47488403320312,A
269.740234375,92.49803161621094,-175.647705078125,A
308.0702819824219,63.56581497192383,-221.51307678222656,A
262.67596435546875,60.965003967285156,-167.00270080566406,A
362.2913513183594,56.39997863769531,-107.89965057373047,A
421.0864562988281,93.58712005615234,-176.74447631835938,A
249.22203063964844,139.86517333984375,-151.9889373779297,A
407.42401123046875,68.75588989257812,-170.6173095703125,A
447.2685852050781,94.9354476928711,-11.635244369506836,A
353.9881591796875,31.409988403320312,-120.46258544921875,A
306.7930603027344,61.032257080078125,-193.31155395507812,A
376.830078125,53.5947265625,-131.6520233154297,A
352.8655090332031,130.84193420410156,-120.44526672363281,A
279.5003662109375,116.28946685791016,-41.965999603271484,A
313.1413879394531,59.190956115722656,-86.98683166503906,A
494.091552734375,79.61199188232422,-141.1119842529297,A
367.0469665527344,124.66108703613281,-69.5721435546875,A
354.1141357421875,132.8631134033203,40.92597198486328,A
356.31927490234375,47.014827728271484,-185.37423706054688,A
338.7803955078125,117.9210433959961,-62.908687591552734,A
366.3213806152344,101.68450927734375,-29.82499122619629,A
352.2091064453125,54.25571823120117,-115.3946762084961,A
370.7389221191406,85.10728454589844,-104.62745666503906,A
342.5146789550781,52.67472839355469,-235.1786346435547,A
343.54351806640625,95.9668197631836,-332.70184326171875,A
356.038818359375,101.00176239013672,-220.1932373046875,A
389.37103271484375,93.00877380371094,-160.35043334960938,A
300.6535949707031,120.18775939941406,-210.58566284179688,A
233.57894897460938,95.10881042480469,-152.1396942138672,A
341.4505615234375,122.70609283447266,-264.3209533691406,A
339.9908142089844,98.46524810791016,-93.13900756835938,A
411.8660583496094,94.50347900390625,-116.78949737548828,A
357.1983642578125,65.5282974243164,-152.98855590820312,A
401.1543884277344,154.29405212402344,-204.48789978027344,A
396.36334228515625,118.7908706665039,-332.7352294921875,A
456.72686767578125,154.937255859375,-234.6058349609375,A
359.78887939453125,69.00615692138672,-112.7704849243164,A
377.1950378417969,82.4803237915039,-46.38798522949219,A
444.069580078125,96.76392364501953,-105.47061157226562,A
274.8902282714844,172.44442749023438,-166.45933532714844,A
333.88360595703125,119.40809631347656,-148.0849609375,A
362.9086608886719,116.05947875976562,-221.5050506591797,A
369.9024658203125,86.88570404052734,-212.9053955078125,A
387.54742431640625,118.49626159667969,-325.2319641113281,A
308.2801513671875,79.02821350097656,-280.2188415527344,A
300.9179992675781,128.5220184326172,-107.98507690429688,A
363.4328308105469,165.8585662841797,-260.5209655761719,A
452.1558532714844,175.17303466796875,-270.7737731933594,A
310.1261291503906,77.06050872802734,-206.40097045898438,A
364.5072326660156,87.32013702392578,-83.31916046142578,A
443.5830993652344,138.2020263671875,-107.6214370727539,A
318.39404296875,122.84117126464844,-16.630765914916992,A
231.51507568359375,96.32633972167969,19.832860946655273,A
316.60528564453125,95.3539810180664,-179.0496826171875,A
383.6471252441406,101.88799285888672,-13.434659957885742,A
336.079345703125,129.59205627441406,-255.4435577392578,A
271.7215881347656,69.03509521484375,-167.99295043945312,A
325.0456237792969,121.55261993408203,-184.28807067871094,A
253.9919891357422,105.09364318847656,12.826342582702637,A
390.8330078125,99.99636840820312,-258.3249816894531,A
293.0825500488281,55.65167999267578,-152.36619567871094,A
322.79180908203125,118.99832153320312,-4.572742938995361,A
283.7814636230469,86.20564270019531,-113.84942626953125,A
200.80209350585938,64.14202880859375,-59.89112091064453,A
236.447998046875,66.74383544921875,-39.702816009521484,A
301.9526062011719,62.276405334472656,-80.41510009765625,A
355.7300109863281,111.3576431274414,-166.4362335205078,A
310.75958251953125,103.91063690185547,20.626632690429688,A
168.6493682861328,120.9495849609375,-203.9359588623047,A
401.0898132324219,97.86811065673828,-160.98878479003906,A
257.6387634277344,158.10372924804688,-210.62509155273438,A
330.443359375,118.58731842041016,-262.7589111328125,A
355.4906005859375,99.1842041015625,-293.2194519042969,A
197.3749542236328,10.185318946838379,-236.38365173339844,A
425.9942932128906,80.16317749023438,-293.1106262207031,A
307.3984375,52.63235092163086,-250.29129028320312,A
365.99627685546875,-16.709280014038086,-150.8825225830078,A
218.38455200195312,29.15100860595703,-180.1352996826172,A
241.5910186767578,-11.76375675201416,-43.19293975830078,A
308.6099853515625,27.217966079711914,-168.97061157226562,A
97.23975372314453,-13.207425117492676,-168.99472045898438,A
249.20310974121094,21.153419494628906,-218.102294921875,A
454.30401611328125,110.35405731201172,-242.4642791748047,A
321.1928405761719,68.19464874267578,-292.0153503417969,A
247.98745727539062,6.132861614227295,-247.5348358154297,A
286.0494079589844,63.62208938598633,-168.9709014892578,A
354.6669921875,108.58515930175781,-287.5979919433594,A
455.1867980957031,83.68585968017578,-264.07257080078125,A
396.423828125,104.63774871826172,-225.69456481933594,A
410.9075622558594,155.05152893066406,-326.17913818359375,A
239.33908081054688,-66.7459487915039,-194.3880157470703,A
389.22320556640625,101.35057830810547,-270.0707702636719,A
400.7467956542969,119.23966217041016,-204.3812255859375,A
401.7990417480469,101.91265106201172,-106.81621551513672,A
308.1136169433594,45.644813537597656,-300.0691833496094,A
309.5202941894531,65.00065612792969,-155.90968322753906,A
465.716552734375,81.54972076416016,-210.86776733398438,A
479.1539611816406,123.2060317993164,-304.7348327636719,A
383.4830322265625,117.40646362304688,-292.9132385253906,A
329.43792724609375,87.873046875,-200.7148895263672,A
154.38429260253906,43.822181701660156,-243.79820251464844,A
73.12710571289062,-5.4374189376831055,-90.22727966308594,A
279.8977966308594,9.690557479858398,-170.87884521484375,A
175.3695831298828,73.5566177368164,-222.3773956298828,A
181.86399841308594,48.11387252807617,-186.8412628173828,A
452.0100402832031,125.8883056640625,-219.3069610595703,A
299.07598876953125,76.62548828125,-244.5839080810547,A
243.6674041748047,45.51300811767578,-11.56708812713623,A
500.3374328613281,127.59868621826172,-199.28634643554688,A
252.47323608398438,89.3984146118164,-211.59812927246094,A
310.8342590332031,64.5204086303711,-178.10874938964844,A
7.285876750946045,-50.6992301940918,-105.04291534423828,A
336.55242919921875,25.230405807495117,-177.0596923828125,A
166.86949157714844,78.220458984375,-228.6610107421875,A
405.98126220703125,101.4592514038086,-230.8554229736328,A
305.411376953125,78.74103546142578,-196.1429443359375,A
404.65020751953125,45.055240631103516,-75.610595703125,A
385.5133056640625,31.08667755126953,-204.09327697753906,A
350.55743408203125,31.54546546936035,-135.8212890625,A
403.94219970703125,52.90540313720703,-69.37860870361328,A
325.114501953125,84.06210327148438,-251.84254455566406,A
249.1423797607422,-14.242470741271973,19.545312881469727,A
361.32208251953125,11.877513885498047,-152.99105834960938,A
527.0046997070312,108.76935577392578,-230.90347290039062,A
421.4096374511719,78.82089233398438,-256.6918029785156,A
317.8216247558594,69.11356353759766,-244.60125732421875,A
436.51806640625,101.22966003417969,-328.4646301269531,A
365.1755676269531,56.42649459838867,-47.07590103149414,A
464.51739501953125,108.33777618408203,-236.31678771972656,A
430.4693298339844,152.657470703125,-237.04750061035156,A
517.4511108398438,135.15982055664062,-245.44281005859375,A
499.8905944824219,209.74856567382812,-259.4187927246094,A
399.4841003417969,66.11964416503906,-264.89349365234375,A
406.3349609375,125.83206939697266,-346.6591491699219,A
407.6293640136719,140.55242919921875,-214.4828338623047,A
312.4258117675781,83.74222564697266,-10.7611665725708,A
382.3409423828125,99.1988525390625,-200.65396118164062,A
486.0643310546875,162.93893432617188,-255.51284790039062,A
390.24652099609375,134.57176208496094,-84.8313980102539,A
379.19378662109375,62.08235168457031,-110.14625549316406,A
325.4461669921875,54.38820266723633,-169.25599670410156,A
179.20437622070312,-4.415587902069092,-286.5804443359375,A
419.4649963378906,93.49593353271484,-98.95480346679688,A
292.6200866699219,39.253421783447266,-170.9020233154297,A
232.32862854003906,39.3658561706543,-131.50550842285156,A
494.5337219238281,108.5326156616211,-194.14707946777344,A
488.7729797363281,117.87487030029297,-194.33396911621094,A
458.1227111816406,41.383140563964844,-156.13827514648438,A
556.6289672851562,180.0784149169922,-278.04296875,A
282.15283203125,70.43855285644531,-119.63923645019531,A
318.485107421875,76.28116607666016,-101.57711791992188,A
520.7883911132812,144.96624755859375,-240.15219116210938,A
490.0463562011719,153.03262329101562,-296.9859924316406,A
514.8585815429688,141.26168823242188,-298.0338134765625,A
426.52593994140625,89.76197814941406,-90.6528091430664,A
390.0641174316406,71.39122772216797,-269.18145751953125,A
311.08990478515625,17.203763961791992,-196.2781219482422,A
436.291259765625,127.93668365478516,-346.6391296386719,A
238.63563537597656,43.83169174194336,-118.01464080810547,A
258.1903381347656,109.19099426269531,-63.724403381347656,A
318.7972106933594,81.7398910522461,-197.24725341796875,A
309.7705383300781,47.36274719238281,-123.4061279296875,A
514.4429931640625,185.49420166015625,-303.62872314453125,A
361.24212646484375,82.01190185546875,-291.7646484375,A
463.8913879394531,175.6145477294922,-271.664794921875,A
274.0771789550781,96.82638549804688,-118.80329132080078,A
453.61126708984375,184.4582061767578,-230.00314331054688,A
534.8300170898438,174.1826629638672,-247.70155334472656,A
484.32257080078125,135.7563934326172,-101.09734344482422,A
481.3784484863281,133.6278533935547,-90.64390563964844,A
494.257568359375,132.5858612060547,115.47685241699219,A
363.3625793457031,100.14089965820312,-107.7848129272461,A
516.2980346679688,132.77244567871094,-197.81666564941406,A
496.1587219238281,123.80799102783203,-179.1699981689453,A
433.52191162109375,81.75257873535156,-59.65922927856445,A
509.4369812011719,142.2774658203125,-198.3533172607422,A
397.55859375,89.80962371826172,-152.51205444335938,A
402.7312316894531,90.04783630371094,-303.7080078125,A
385.8375549316406,130.6453399658203,-328.34136962890625,A
376.5811462402344,146.00343322753906,-258.40863037109375,A
282.7930603027344,100.38385772705078,-297.0735168457031,A
204.53065490722656,161.83602905273438,-166.5282745361328,A
231.429931640625,51.48880386352539,-227.23838806152344,A
295.7471008300781,105.25236511230469,-182.69044494628906,A
157.31973266601562,42.36440658569336,-140.14303588867188,A
330.1810302734375,84.10934448242188,-297.8048400878906,A
223.14393615722656,110.27021789550781,-279.4859313964844,A
124.32211303710938,98.15351104736328,-153.0378875732422,A
106.67923736572266,89.02352142333984,-183.15032958984375,A
340.74407958984375,140.139892578125,-256.35699462890625,A
271.910888671875,98.05915832519531,-301.1388854980469,A
361.7623596191406,99.92936706542969,-242.52369689941406,A
361.228515625,103.015869140625,-252.834228515625,A
257.7013244628906,73.50099182128906,-309.4742736816406,A
163.82681274414062,60.03323745727539,-212.3529052734375,A
227.9853973388672,105.62454986572266,-307.6368103027344,A
424.8793640136719,61.80844497680664,-202.82131958007812,A
